ID,Tipo,SKU,"GTIN, UPC, EAN, ou ISBN",Nome,Publicado,"Em destaque?","Visibilidade no catálogo","Descrição curta",Descrição,"Data de preço promocional começa em","Data de preço promocional termina em","Status do imposto","Classe de imposto","Em estoque?",Estoque,"Quantidade baixa de estoque","São permitidas encomendas?","Vendido individualmente?","Peso (kg)","Comprimento (cm)","Largura (cm)","Altura (cm)","Permitir avaliações de clientes?","Observação de compra","Preço promocional",Preço,Categorias,Tags,"Classe de entrega",Imagens,"Limite de downloads","Dias para expirar o download",Ascendente,"Grupo de produtos",Upsells,"Venda cruzada","URL externa","Texto do botão",Posição,Marcas,"Nome do atributo 1","Valores do atributo 1","Visibilidade do atributo 1","Atributo global 1","Atributo padrão 1","Nome do atributo 2","Valores do atributo 2","Visibilidade do atributo 2","Atributo global 2"
\n-Sistema de quadro suspenso (sfs), mantém o quadro da bicicleta no lugar
\n-Adequado para bicicleta com espigão de selim integrado",,,taxable,,1,,,0,0,13,100,45,200,0,,,10490,"SCICON - Gravtah > Mala bike - SCICON",,,https://powerhousebrasil.com.br/wp-content/uploads/2022/09/AEROTECH-EVOLUTION-X-TSA.jpg,,,,,,,,,0,,,,,,,,,,
4090,simple,,,"AEROCOMFORT 3.0 TSA ROAD",1,0,visible,"O Aerocomfort 3.0 é uma bolsa de bicicleta macia facilmente dobrável com um suporte interno para bicicletas que torna os ciclistas viajando o mais fácil possível.
\nO golpe de gênio que faz toda a diferença é a combinação do suporte de bicicleta interno que trava sua bicicleta no lugar, combinado com uma forma proprietária e patenteada da concha externa que permite manter o guidão e o espigão no lugar.
\nDesmontagem mínima de sua bicicleta e sem necessidade de ferramentas. Tudo o que você precisa remover são as rodas da sua bicicleta. Complementando um bom ajuste de bicicleta, você não precisa remover o guidão ou o espigão e as configurações da sua bicicleta permanecem intactas.
\nProteção total e um sistema inteligente de almofadas de proteção interna e cintos de segurança garantem que sua bicicleta chegue inteira ao seu destino.
\nO sistema de vários eixos permite a montagem de bicicletas com liberação rápida padrão e espetos de eixo passante de 12 mm. A bolsa também inclui quatro adaptadores Thru Axle to Quick Release.
\n
\nCaracteristicas:
\n
\n-Peso: 10,5kg
\n-Dimensões Externas 115x95x28 cm
\n-Compatível com aros e freio a disco
\n-Apenas bicicletas de estrada
\n-Construído para viagens aéreas
\n-Estrutura interna de apoio
\n-Não há necessidade de remover guidão, selim e espigão
\n-Feito de Nylon tecido de alta densidade
\n-Twin Wheel System: oito rodas, 360 graus
\n-Equipado com cadeado Travel Sentry Approved (TSA)","O Aerocomfort 3.0 é uma bolsa de bicicleta macia facilmente dobrável com um suporte interno para bicicletas que torna os ciclistas viajando o mais fácil possível.
\nO golpe de gênio que faz toda a diferença é a combinação do suporte de bicicleta interno que trava sua bicicleta no lugar, combinado com uma forma proprietária e patenteada da concha externa que permite manter o guidão e o espigão no lugar.
\nDesmontagem mínima de sua bicicleta e sem necessidade de ferramentas. Tudo o que você precisa remover são as rodas da sua bicicleta. Complementando um bom ajuste de bicicleta, você não precisa remover o guidão ou o espigão e as configurações da sua bicicleta permanecem intactas.
\nProteção total e um sistema inteligente de almofadas de proteção interna e cintos de segurança garantem que sua bicicleta chegue inteira ao seu destino.
\nO sistema de vários eixos permite a montagem de bicicletas com liberação rápida padrão e espetos de eixo passante de 12 mm. A bolsa também inclui quatro adaptadores Thru Axle to Quick Release.
\n
\nCaracteristicas:
\n
\n-Peso: 10,5kg
\n-Dimensões Externas 115x95x28 cm
\n-Compatível com aros e freio a disco
\n-Apenas bicicletas de estrada
\n-Construído para viagens aéreas
\n-Estrutura interna de apoio
\n-Não há necessidade de remover guidão, selim e espigão
\n-Feito de Nylon tecido de alta densidade
\n-Twin Wheel System: oito rodas, 360 graus
\n-Equipado com cadeado Travel Sentry Approved (TSA)",,,taxable,,1,,,0,0,9,100,45,200,0,,,8790,"SCICON - Gravtah > Mala bike - SCICON",,,https://powerhousebrasil.com.br/wp-content/uploads/2022/09/hero-acroad.jpg,,,,,,,,,0,,,,,,,,,,
4093,simple,,,"Aerocomfort Road 3.0 TSA Thriatlon",1,0,visible,"O Aerocomfort 3.0 Triathlon é um estojo de bicicleta macio facilmente dobrável com um suporte de bicicleta interno que torna as viagens dos triatletas o mais fácil possível.
\n
\nO golpe de gênio que faz toda a diferença é a combinação do suporte de bicicleta interno que trava sua bicicleta no lugar, combinado com uma forma proprietária e patenteada da concha externa que permite manter o guidão e o espigão no lugar.
\n
\nDesmontagem mínima de sua bicicleta e sem necessidade de ferramentas. Tudo o que você precisa remover são as rodas da sua bicicleta. Complementando um bom ajuste de bicicleta, você não precisa remover o guidão ou o espigão e as configurações da sua bicicleta permanecem intactas.
\n
\nProteção total e um sistema inteligente de almofadas de proteção interna e cintos de segurança garantem que sua bicicleta chegue inteira ao seu destino.
\n
\nO sistema de vários eixos permite a montagem de bicicletas com liberação rápida padrão e espetos de eixo passante de 12 mm. A bolsa também inclui quatro adaptadores Thru Axle to Quick Release.
\n
\nBENEFICIAR
\n
\n-Peso: 11kg.
\n-Dimensões Externas 130x95x28 cm
\n-Quebras de disco prontas
\n-Aro quebra pronto
\n-Concebido para Triathlon, Crono e bicicletas de estrada
\n-Construído para viagens aéreas
\n-Estrutura interna de apoio
\n-Não há necessidade de remover guidão, selim e espigão
\n-Feito de Nylon tecido de alta densidade
\n-Twin Wheel System: oito rodas, 360 graus
\n-Equipado com cadeado Travel Sentry Approved (TSA)
\n
\n&nbsp;","O Aerocomfort 3.0 Triathlon é um estojo de bicicleta macio facilmente dobrável com um suporte de bicicleta interno que torna as viagens dos triatletas o mais fácil possível.
\n
\nO golpe de gênio que faz toda a diferença é a combinação do suporte de bicicleta interno que trava sua bicicleta no lugar, combinado com uma forma proprietária e patenteada da concha externa que permite manter o guidão e o espigão no lugar.
\n
\nDesmontagem mínima de sua bicicleta e sem necessidade de ferramentas. Tudo o que você precisa remover são as rodas da sua bicicleta. Complementando um bom ajuste de bicicleta, você não precisa remover o guidão ou o espigão e as configurações da sua bicicleta permanecem intactas.
\n
\nProteção total e um sistema inteligente de almofadas de proteção interna e cintos de segurança garantem que sua bicicleta chegue inteira ao seu destino.
\n
\nO sistema de vários eixos permite a montagem de bicicletas com liberação rápida padrão e espetos de eixo passante de 12 mm. A bolsa também inclui quatro adaptadores Thru Axle to Quick Release.
\n
\nBENEFICIAR
\n
\n-Peso: 11kg.
\n-Dimensões Externas 130x95x28 cm
\n-Quebras de disco prontas
\n-Aro quebra pronto
\n-Concebido para Triathlon, Crono e bicicletas de estrada
\n-Construído para viagens aéreas
\n-Estrutura interna de apoio
\n-Não há necessidade de remover guidão, selim e espigão
\n-Feito de Nylon tecido de alta densidade
\n-Twin Wheel System: oito rodas, 360 graus
\n-Equipado com cadeado Travel Sentry Approved (TSA)
\n
\n&nbsp;",,,taxable,,1,,,0,0,12,100,45,200,0,,,"8790,00","SCICON - Gravtah > Mala bike - SCICON",,,https://powerhousebrasil.com.br/wp-content/uploads/2022/09/travel-bag-TT.jpg,,,,,,,,,0,,,,,,,,,,
4110,simple,,,"TRAVEL PLUS RACING",1,0,visible,,"A bolsa para bicicleta Scicon Travel Plus Racing tem uma estrutura interior acolchoada com borracha de espuma, mantendo assim a leveza para que possa transportar a bicicleta de forma segura. Desta forma, a sua bicicleta fica protegida contra riscos e choques. Esta bolsa tem ainda 4 alças (duas de cada lado) para facilitar o transporte, bolsos internos para as rodas e um forro de armazenamento prático para guardar a bolsa de forma compacta depois de a utilizar.
\n
\nCaraterísticas:
\n- Compatibilidade: bicicleta de estrada, triatlo e MTB até 26
\n- Material de peso leve e duradouro
\n- Bolsos internos para rodas
\n- Base forte e duradoura",,,taxable,,1,,,0,0,2,30,20,16,0,,,1790,"SCICON - Gravtah > Mala bike - SCICON",,,https://powerhousebrasil.com.br/wp-content/uploads/2022/09/Travel-Plus-Racing-front-scaled.gif,,,,,,,,,0,,,,,,,,,,
4117,simple,,,"TRAVEL PLUS TRIATHLON",1,0,visible,,,,,taxable,,1,,,0,0,10,30,20,16,0,,,"1790,00","SCICON - Gravtah > Mala bike - SCICON",,,"https://powerhousebrasil.com.br/wp-content/uploads/2022/09/hero-tptriathlon-scaled.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2022/09/hero-tptriathlon-scaled.jpg",,,,,,,,,0,,,,,,,,,,
4127,simple,,,"TRAVEL PLUS MTB",1,0,visible,"Se viajar com sua bicicleta MTB de carro, ônibus ou trem está na agenda, o Scicon Sports Travel Plus MTB é o ideal para você. A bolsa de bicicleta leve com paredes laterais acolchoadas e uma base rígida removível fornece o nível certo de proteção necessário para manter sua mountain bike segura. Com bolsos internos separados para as rodas e um grande compartimento principal para o quadro, tudo encontra seu lugar. O formato da bolsa de bicicleta permite que você mantenha o guidão no lugar, tornando os preparativos de viagem com sua bicicleta menos trabalhosos. A desmontagem mínima de sua bicicleta, proteção acolchoada, espaço de armazenamento dedicado e material leve proporcionam a você a confiança de que sua bicicleta chegará com segurança ao seu destino.","Se viajar com sua bicicleta MTB de carro, ônibus ou trem está na agenda, o Scicon Sports Travel Plus MTB é o ideal para você. A bolsa de bicicleta leve com paredes laterais acolchoadas e uma base rígida removível fornece o nível certo de proteção necessário para manter sua mountain bike segura. Com bolsos internos separados para as rodas e um grande compartimento principal para o quadro, tudo encontra seu lugar. O formato da bolsa de bicicleta permite que você mantenha o guidão no lugar, tornando os preparativos de viagem com sua bicicleta menos trabalhosos. A desmontagem mínima de sua bicicleta, proteção acolchoada, espaço de armazenamento dedicado e material leve proporcionam a você a confiança de que sua bicicleta chegará com segurança ao seu destino.",,,taxable,,1,,,0,0,10,100,45,200,0,,,1790,"SCICON - Gravtah > Mala bike - SCICON",,,"https://powerhousebrasil.com.br/wp-content/uploads/2022/09/Travel-Plus-MTB-front-scaled.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2022/09/Travel-Plus-MTB-open-scaled.jpg",,,,,,,,,0,,,,,,,,,,
4129,simple,,,"SCICON TRAVEL PLUS MTB",1,0,visible,"Se viajar com sua bicicleta MTB de carro, ônibus ou trem está na agenda, o Scicon Sports Travel Plus MTB é o ideal para você. A bolsa de bicicleta leve com paredes laterais acolchoadas e uma base rígida removível fornece o nível certo de proteção necessário para manter sua mountain bike segura. Com bolsos internos separados para as rodas e um grande compartimento principal para o quadro, tudo encontra seu lugar. O formato da bolsa de bicicleta permite que você mantenha o guidão no lugar, tornando os preparativos de viagem com sua bicicleta menos trabalhosos. A desmontagem mínima de sua bicicleta, proteção acolchoada, espaço de armazenamento dedicado e material leve proporcionam a você a confiança de que sua bicicleta chegará com segurança ao seu destino.","Se viajar com sua bicicleta MTB de carro, ônibus ou trem está na agenda, o Scicon Sports Travel Plus MTB é o ideal para você. A bolsa de bicicleta leve com paredes laterais acolchoadas e uma base rígida removível fornece o nível certo de proteção necessário para manter sua mountain bike segura. Com bolsos internos separados para as rodas e um grande compartimento principal para o quadro, tudo encontra seu lugar. O formato da bolsa de bicicleta permite que você mantenha o guidão no lugar, tornando os preparativos de viagem com sua bicicleta menos trabalhosos. A desmontagem mínima de sua bicicleta, proteção acolchoada, espaço de armazenamento dedicado e material leve proporcionam a você a confiança de que sua bicicleta chegará com segurança ao seu destino.",,,taxable,,1,,,0,0,8,100,45,200,0,,,"1790,00","SCICON - Gravtah > Mala bike - SCICON, SCICON - Gravtah",,,"https://powerhousebrasil.com.br/wp-content/uploads/2022/09/POCKET-BIKE-BAG-scaled.gif, https://powerhousebrasil.com.br/wp-content/uploads/2022/09/POCKET-BIKE-BAG-2-scaled.gif",,,,,,,,,0,,,,,,,,,,
4203,simple,,,"Clean Protein - Banana e Canela 675G",1,0,visible,,"Uma proteína clean, como você merece!
\nA Clean Protein foi desenvolvida para quem busca o ganho, manutenção e reparação de massa muscular. A fórmula combina a proteína de ervilhas canadenses com frutas, especiarias e nada mais! E quando dizemos nada mais, é de verdade: a Clean Protein é sem adoçantes, com sabor real e natural, como a vida pede.
\n
\nSua fórmula é rica em vitamina B12, uma vitamina do complexo B, fundamental para o metabolismo das proteínas, contribuindo para uma boa disposição física e mental. Desfrute dos benefícios do consumo regular de potássio, ferro, manganês e cálcio ao optar pela Clean Protein sabor Banana &amp; Canela.",,,taxable,,1,2,,0,0,0.675,26,17,7,0,,,"187,5","Alquimia da Saúde",,pac,"https://powerhousebrasil.com.br/wp-content/uploads/2022/11/cp-banana.png, https://powerhousebrasil.com.br/wp-content/uploads/2022/11/Proteina-banana-e-cacau-.png",,,,,,,,,0,,,,,,,,,,
4207,simple,,,"Clean Protein - Cacau 675G",1,0,visible,,"Uma proteína clean, como vc merece!
\nA Clean Protein foi desenvolvida para quem busca o ganho, manutenção e reparação de massa muscular. A fórmula combina a proteína de ervilhas canadenses com frutas, especiarias e nada mais! E quando dizemos nada mais, é de verdade: a Clean Protein é sem adoçantes, com sabor real e natural, como a vida pede.
\nSua fórmula é rica em vitamina B12, uma vitamina do complexo B, fundamental para o metabolismo das proteínas, contribuindo para uma boa disposição física e mental. A Clean Protein no sabor de cacau, elemento rico em substâncias antioxidantes, fibras, ferro, zinco e magnésio, oferece uma experiência palatável leve.
\n
\nSimples para misturar, fácil de se adaptar.",,,taxable,,1,3,,0,0,0.675,26,17,7,0,,,"187,50","Alquimia da Saúde",,pac,"https://powerhousebrasil.com.br/wp-content/uploads/2022/11/cp-cacau.png, https://powerhousebrasil.com.br/wp-content/uploads/2022/11/cacau-2-.png",,,,,,,,,0,,,,,,,,,,
4233,simple,,,"Capa para sapatilha Velotoze - Silicone",1,0,visible,,"Apresentamos a capa de silicone para sapatos de ciclismo veloToze, projetada para manter seus pés aquecidos e secos em climas frios e úmidos. O silicone à prova d'água e à prova de vento protege seus pés e sapatos de ciclismo das intempéries. O design patenteado não usa zíperes e se fecha facilmente com um clique sob o sapato.
\n
\nCaracterísticas e benefícios:
\n
\nÀ prova d'água: o silicone mantém seus pés quentes e secos
\nÀ prova de vento: os materiais à prova de vento mantêm seus pés aquecidos em passeios de manhã fria ou inverno (5C / 20F a 15C / 60F)
\nFácil de colocar: encaixe no sapato de ciclismo abaixo
\nFlexível: silicone estica e flexiona com você enquanto você dirige
\n
\nInstruções:
\n
\nCalçar meia
\nPuxe a capa / galocha sobre a meia
\nCertifique-se de que o fecho na parte inferior da tampa da sapata esteja aberto
\nColoque calçado de ciclismo
\nFechar snap sob o sapato
\nAjuste ao redor do tornozelo, presilhas e calcanhar. Certifique-se de que nenhuma parte da capa do sapato esteja sobre as presilhas ou calcanhar.
\n
\nEspecificações:
\n
\nMateriais:
\n100% silicone
\n
\nInstruções de cuidados:
\n
\nLavar à mão com água fria e secar ao ar
\nNão utilizar alvejante.
\nNão engomar.
\nArmazene longe da luz solar direta",,,taxable,,1,4,,0,0,1,30,20,16,0,,,290,"SCICON - Gravtah > Capa para sapatilha, Vestuário",,pac,"https://powerhousebrasil.com.br/wp-content/uploads/2022/12/IMG_7520-lc-black-1-scaled.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2022/12/veloToze-Tall-Shoe-Cover-Silicone-On-Bike-Black-scaled.jpg",,,,,,,,,0,,Tamanhou,"L, M, P",1,1,,,,,
4236,simple,,,"Capa para sapatilha Velotoze - Silicone",1,0,visible,"Apresentamos a capa de silicone para sapatos de ciclismo veloToze, projetada para manter seus pés aquecidos e secos em climas frios e úmidos. O silicone à prova d'água e à prova de vento protege seus pés e sapatos de ciclismo das intempéries. O design patenteado não usa zíperes e se fecha facilmente com um clique sob o sapato.
\n
\n
\nCaracterísticas e benefícios:
\n
\nÀ prova d'água: o silicone mantém seus pés quentes e secos
\nÀ prova de vento: os materiais à prova de vento mantêm seus pés aquecidos em passeios de manhã fria ou inverno (5C / 20F a 15C / 60F)
\nFácil de colocar: encaixe no sapato de ciclismo abaixo
\nFlexível: silicone estica e flexiona com você enquanto você dirige
\n
\n
\nInstruções:
\n
\nCalçar meia
\nPuxe a capa / galocha sobre a meia
\nCertifique-se de que o fecho na parte inferior da tampa da sapata esteja aberto
\nColoque calçado de ciclismo
\nFechar snap sob o sapato
\nAjuste ao redor do tornozelo, presilhas e calcanhar. Certifique-se de que nenhuma parte da capa do sapato esteja sobre as presilhas ou calcanhar.
\n
\n
\nEspecificações:
\n
\nMateriais:
\n100% silicone
\n
\n
\nInstruções de cuidados:
\n
\nLavar à mão com água fria e secar ao ar
\nNão utilizar alvejante.
\nNão engomar.
\nArmazene longe da luz solar direta","Apresentamos a capa de silicone para sapatos de ciclismo veloToze, projetada para manter seus pés aquecidos e secos em climas frios e úmidos. O silicone à prova d'água e à prova de vento protege seus pés e sapatos de ciclismo das intempéries. O design patenteado não usa zíperes e se fecha facilmente com um clique sob o sapato.
\n
\n
\nCaracterísticas e benefícios:
\n
\nÀ prova d'água: o silicone mantém seus pés quentes e secos
\nÀ prova de vento: os materiais à prova de vento mantêm seus pés aquecidos em passeios de manhã fria ou inverno (5C / 20F a 15C / 60F)
\nFácil de colocar: encaixe no sapato de ciclismo abaixo
\nFlexível: silicone estica e flexiona com você enquanto você dirige
\n
\n
\nInstruções:
\n
\nCalçar meia
\nPuxe a capa / galocha sobre a meia
\nCertifique-se de que o fecho na parte inferior da tampa da sapata esteja aberto
\nColoque calçado de ciclismo
\nFechar snap sob o sapato
\nAjuste ao redor do tornozelo, presilhas e calcanhar. Certifique-se de que nenhuma parte da capa do sapato esteja sobre as presilhas ou calcanhar.
\n
\n
\nEspecificações:
\n
\nMateriais:
\n100% silicone
\n
\n
\nInstruções de cuidados:
\n
\nLavar à mão com água fria e secar ao ar
\nNão utilizar alvejante.
\nNão engomar.
\nArmazene longe da luz solar direta",,,taxable,,1,,,0,0,,,,,0,,,290,"SCICON - Gravtah > Capa para sapatilha",,,"https://powerhousebrasil.com.br/wp-content/uploads/2022/12/IMG_7520-lc-white-scaled.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2022/12/MG_0019-lc-silicone-wet-1080-x-1080.jpg",,,,,,,,,0,,,,,,,,,,
4267,simple,,,"Capa Sapatilha Silicone Cano Alto Fluo Tam. M",1,0,visible,"Apresentamos a capa de silicone para sapatos de ciclismo veloToze, projetada para manter seus pés aquecidos e secos em climas frios e úmidos. O silicone à prova d'água e à prova de vento protege seus pés e sapatos de ciclismo das intempéries. O design patenteado não usa zíperes e se fecha facilmente com um clique sob o sapato.
\n
\nCaracterísticas e benefícios:
\n
\nÀ prova d'água: o silicone mantém seus pés quentes e secos
\nÀ prova de vento: os materiais à prova de vento mantêm seus pés aquecidos em passeios de manhã fria ou inverno (5C / 20F a 15C / 60F)
\nFácil de colocar: encaixe no sapato de ciclismo abaixo
\nFlexível: silicone estica e flexiona com você enquanto você dirige
\n
\nInstruções:
\n
\nCalçar meia
\nPuxe a capa / galocha sobre a meia
\nCertifique-se de que o fecho na parte inferior da tampa da sapata esteja aberto
\nColoque calçado de ciclismo
\nFechar snap sob o sapato
\nAjuste ao redor do tornozelo, presilhas e calcanhar. Certifique-se de que nenhuma parte da capa do sapato esteja sobre as presilhas ou calcanhar.
\n
\nEspecificações:
\n
\nMateriais:
\n100% silicone
\n
\nInstruções de cuidados:
\n
\nLavar à mão com água fria e secar ao ar
\nNão utilizar alvejante.
\nNão engomar.
\nArmazene longe da luz solar direta","Apresentamos a capa de silicone para sapatos de ciclismo veloToze, projetada para manter seus pés aquecidos e secos em climas frios e úmidos. O silicone à prova d'água e à prova de vento protege seus pés e sapatos de ciclismo das intempéries. O design patenteado não usa zíperes e se fecha facilmente com um clique sob o sapato.
\n
\nCaracterísticas e benefícios:
\n
\nÀ prova d'água: o silicone mantém seus pés quentes e secos
\nÀ prova de vento: os materiais à prova de vento mantêm seus pés aquecidos em passeios de manhã fria ou inverno (5C / 20F a 15C / 60F)
\nFácil de colocar: encaixe no sapato de ciclismo abaixo
\nFlexível: silicone estica e flexiona com você enquanto você dirige
\n
\nInstruções:
\n
\nCalçar meia
\nPuxe a capa / galocha sobre a meia
\nCertifique-se de que o fecho na parte inferior da tampa da sapata esteja aberto
\nColoque calçado de ciclismo
\nFechar snap sob o sapato
\nAjuste ao redor do tornozelo, presilhas e calcanhar. Certifique-se de que nenhuma parte da capa do sapato esteja sobre as presilhas ou calcanhar.
\n
\nEspecificações:
\n
\nMateriais:
\n100% silicone
\n
\nInstruções de cuidados:
\n
\nLavar à mão com água fria e secar ao ar
\nNão utilizar alvejante.
\nNão engomar.
\nArmazene longe da luz solar direta",,,taxable,,1,,,0,0,1,30,20,16,0,,,290,"SCICON - Gravtah > Capa para sapatilha",,,"https://powerhousebrasil.com.br/wp-content/uploads/2022/12/IMG_7520-lc-yellow-1-scaled.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2022/12/IMG_7514-lc-1-scaled.jpg",,,,,,,,,0,,,,,,,,,,
4273,simple,,,"Capa Sapatilha Latex Laranja Cano Alto Tam. L",1,0,visible,,"Redesenhamos totalmente nossas capas para calçados de ciclismo de estrada para torná-las mais duráveis e fáceis de calçar. Eles ainda são feitos de nosso material leve à prova d'água e à prova de vento, agora reforçado na parte inferior e nas áreas dos dedos para que durem mais. Ao contrário das capas de sapato feitas de outros materiais que retêm água quando encharcadas, a chuva simplesmente desliza das capas de sapato veloToze.
